vlookup_supplier_number,eqy_year,period,chs,fhr,opProf_capEmp,opProf_shareEq,opProf_totRev,opProf_totAssets,opProfB4Dep_capEmp,opProfB4Dep_totRev,opProfB4Dep_totAssets,opProfB4Dep_shareEq,grProf_capEmp,grProf_totRev,grProf_totAssets,opProfAftTax_capEmp,opProfAftTax_shareEq,opProfAftTax_totRev,opProfAftTax_totAssets,netProfAftTax_capEmp,netProfAftTax_shareEq,netProfAftTax_totRev,netProfAftTax_totAssets,netProfB4Tax_capEmp,netProfB4Tax_shareEq,netProfB4Tax_totRev,netProfB4Tax_totAssets,cogs_totRev,cogs_totCashOpExp,dep_totRev,dep_totCashOpExp,intExp_totRev,intExp_totCashOpExp,intExp_staffCost,othOpExp_totRev,othOpExp_totCashOpExp,staffCost_totRev,staffCost_totCashOpExp,taxExp_totRev,taxExp_totCashOpExp,opProf_intExp,intExp_totLiab,totRev_inv,totRev_staffCost,opProfAftTax_intExp,termLiab_capEmp,termLiab_totRev,shareEq_totAssets,totLiab_totAssets,currAssets_totAssets,currAssets_totLiab,currLiab_totAssests,currLiab_totLiab,totRev_capEmp,totRev_shareEq,totRev_totAssets,currAssets_currLiab,qAssets_capEmp,qAssets_currAssets,qAssets_currLiab,qAssets_totAssets,qAssets_totRev,workCap_capEmp,workCap_totRev,workCap_totAssets,totRev_workCap,totDebt_totAssets,cash_currLiab,totCashOpExp_currLiab,totCashOpExp_currDebtServ,opProf_currDebtServ,netProf_totAssets,cogs_sales
505537,2023,Q2,44,68,0,0,0,0,0,0,0,0,0,0,0,-0.020775058584956166,-0.02583956540143926,-0.025226652431832072,-0.01685254312352972,0.05252615494790282,0.06533088754056723,0.06378124273549897,0.04260875066863759,0,0,0,0,0,NA,0,NA,0.0013517353009548244,NA,NA,0,NA,0,NA,0.025226652431832072,NA,0,0.0025963716945873088,NA,NA,-18.662420382165607,0,0,0.6521991706018025,0.34780082939819745,0.5128809796331553,1.47463989812962,0.1888088760561598,0.5428649390596835,0.8235360851422879,1.0242962466487937,0.6680451625148827,2.716402906188598,0.6322566464233929,1,2.716402906188598,0.5128809796331553,0.7677339922684184,0.3995015404032347,0.485105082352536,0.32407210357699545,2.061409035647413,0.1888088760561598,0.7437893165582685,0,0,0,0.04260875066863759,0
505537,2023,Q1,44,69,0,0,0,0,0,0,0,0,0,0,0,-0.020657611540922577,-0.025890704954411033,-0.025420430295140056,-0.01681751721116906,0.05452344249898203,0.06833560404809966,0.0670943669722308,0.044387945374146844,0,0,0,0,0,NA,0,NA,0.0013600511808733856,NA,NA,0,NA,0,NA,0.025420430295140056,NA,0,0.0025675458822138324,NA,NA,-18.690789473684212,0,0,0.6495581036044303,0.35044189639556983,0.5010181671806833,1.4296754250386399,0.18589246497090528,0.5304516009155328,0.8126381536850678,1.0184998701363794,0.6615748441671452,2.6952042798458744,0.6154201326275377,1,2.6952042798458744,0.5010181671806833,0.7573113935603366,0.38708117619684723,0.4763266091329227,0.315125702209778,2.099399825301261,0.18589246497090528,0.7476355762188325,0,0,0,0.044387945374146844,0
505537,2022,YE,43,67,0,0,0,0,0,0,0,0,0,0,0,-0.02046219328426134,-0.025829888871408344,-0.02509739252081027,-0.016288858156454814,0.05537784055502473,0.06990469924722416,0.06792230833012938,0.04408333834405628,0,0,0,0,0,NA,0,NA,0.0013711384618235213,NA,NA,0,NA,0,NA,0.02509739252081027,NA,0,0.0024091874689695023,NA,NA,-18.304054054054056,0,0,0.6306205279297699,0.3693794720702303,0.5006072996211893,1.3552656210576006,0.2039534604052673,0.5521515834710206,0.8153115215970936,1.0291861535014326,0.6490259154590825,2.4545173130500153,0.6288668748890593,1,2.4545173130500153,0.5006072996211893,0.771320971470129,0.3726589143480839,0.4570754913632173,0.29665383921592203,2.187822403291681,0.2039534604052673,0.7238314244018927,0,0,0,0.04408333834405628,0
210550,2024,Q2,56,71,0,0,0,0,0,0,0,0,0,0,0,-0.006947932362297005,-0.014067796610169495,-0.003441127694859039,-0.004834857575581057,0.03298175121379541,0.06677966101694915,0.016334991708126034,0.02295101065998718,0,0,0,0,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0.003441127694859039,NA,NA,0,NA,NA,NA,0,0,0.3436826469388944,0.6563173530611056,0.41335119706413465,0.6298038519570427,0.30413001689287583,0.46338865714032124,2.0190858864892016,4.08813559322034,1.4050212617230735,1.3591266040988317,0.594006361962163,1,1.3591266040988317,0.41335119706413465,0.29419568822553893,0.15695630336514316,0.07773631840796019,0.10922118017125881,12.864,0.30413001689287583,0.23577858647768626,0,0,0,0.02295101065998718,0
210550,2023,YE,66,78,0,0,0,0,0,0,0,0,0,0,0,-0.0067904418084923516,-0.014711359404096836,-0.0034313512574382144,-0.004727142173288655,0.05251848031631425,0.11378026070763501,0.026538678712591756,0.03656055528961225,0,0,0,0,0,NA,0,NA,0.011597098553620292,NA,NA,0,NA,0,NA,0.0034313512574382144,NA,0,0.02354082172456357,NA,NA,-0.29588014981273414,0,0,0.3213259932982288,0.6786740067017711,0.41802297750119677,0.6159407511902664,0.30385351842987074,0.44771645212484573,1.9789410348977137,4.287337057728119,1.3776328386787937,1.3757384797164238,0.6004813477737666,1,1.3757384797164238,0.41802297750119677,0.30343569474004256,0.16400206291903047,0.0828736480910394,0.11416945907132602,12.06656184486373,0.30385351842987074,0.29421031902323747,0,0,0,0.03656055528961225,0
210550,2023,Q2,67,65,0,0,0,0,0,0,0,0,0,0,0,-0.00894999077320539,-0.020024772914946327,-0.004805786761791517,-0.005151080664861134,0.07529064403026389,0.16845582163501238,0.040428061831153383,0.04333280229408954,0,0,0,0,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0.004805786761791517,NA,NA,0,NA,NA,NA,0,0,0.2572354096967766,0.7427645903032236,0.4569061653656206,0.6151426324444126,0.42445966756943343,0.5714592121255451,1.8623362243956454,4.166804293971925,1.071849609686156,1.0764418866508196,0.7938734083779296,1,1.0764418866508196,0.4569061653656206,0.4262782401902497,0.056375715076582476,0.030271502179944544,0.03244649779618718,33.03436988543368,0.42445966756943343,0.22181909170524214,0,0,0,0.04333280229408954,0
210550,2022,YE,47,52,0,0,0,0,0,0,0,0,0,0,0,-0.004825462012320329,-0.01087962962962963,-0.0026045996120809094,-0.003193151708675861,0.011293634496919917,0.02546296296296296,0.006095871432529787,0.0074733337862626535,0,0,0,0,0,NA,0,NA,0.010196730396231642,NA,NA,0,NA,0,NA,0.0026045996120809094,NA,0,0.017694009039330702,NA,NA,-0.2554347826086957,0,0,0.29349819960595147,0.7065018003940485,0.4113730552347306,0.5822675257236273,0.33827026292547047,0.47879603808058463,1.8526694045174537,4.177083333333333,1.2259664379373598,1.2161076521389838,0.6216632443531828,1,1.2161076521389838,0.4113730552347306,0.3355500138542533,0.11047227926078033,0.05962870601274595,0.07310279230926017,16.770446096654265,0.33827026292547047,0.24824261899979916,0,0,0,0.0074733337862626535,0
210550,2022,Q2,37,40,0,0,0,0,0,0,0,0,0,0,0,-0.011160472423881242,-0.023297896403528612,-0.006063103367082647,-0.00671929023419662,-0.0088850362986239,-0.018547839855236368,-0.004826936661172592,-0.0053493378563507065,0,0,0,0,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0.006063103367082647,NA,NA,0,NA,NA,NA,0,0,0.2884075934503229,0.7115924065496769,0.4103333550786091,0.5766409974330766,0.39793854785047944,0.5592225889255592,1.8407194712319856,3.8425695543994567,1.1082262378498269,1.0311475409836066,0.6815472965651748,1,1.0311475409836066,0.4103333550786091,0.37026136096067813,0.02058727922851877,0.011184365434424286,0.012394807228129672,89.41052631578958,0.39793854785047944,0.2254098360655738,0,0,0,-0.0053493378563507065,0
210550,2021,YE,56,56,0,0,0,0,0,0,0,0,0,0,0,-0.010898317638345152,-0.022828014184397165,-0.006057398259233122,-0.00685752330226365,0.03184848164215427,0.06671099290780141,0.017701717243001645,0.02003994673768309,0,0,0,0,0,NA,0,NA,0.011879557751117384,NA,NA,0,NA,0,NA,0.006057398259233122,NA,0,0.019223448800913593,NA,NA,-0.50990099009901,0,0,0.30039946737683093,0.699600532623169,0.37276964047936084,0.5328321279025505,0.37077230359520635,0.5299771602588504,1.7991746905089412,3.7686170212765955,1.1320905459387485,1.0053869635482133,0.5924240821077135,1,1.0053869635482133,0.37276964047936084,0.3292754645965655,0.003174267273304461,0.00176429075511647,0.001997336884154491,566.7999999999914,0.37077230359520635,0.18620937331657395,0,0,0,0.02003994673768309,0
210550,2021,Q2,69,78,0,0,0,0,0,0,0,0,0,0,0,-0.01831365622385423,-0.04227467811158798,-0.010366784191969687,-0.012396954250833805,0.06479501719810356,0.14957081545064377,0.036678419196968896,0.04386130514127494,0,0,0,0,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0.010366784191969687,NA,NA,0,NA,NA,NA,0,0,0.29324775029891137,0.7067522497010886,0.37348184506953624,0.5284480455881045,0.3230759549430495,0.45712759326863156,1.76657060518732,4.077896995708155,1.1958341199421059,1.1560186988702768,0.5517337547643395,1,1.1560186988702768,0.37348184506953624,0.3123191075093406,0.07446314028074746,0.042151239278008755,0.050405890126486726,23.72409488139824,0.3230759549430495,0.24191663420335022,0,0,0,0.04386130514127494,0
210550,2020,YE,36,53,0,0,0,0,0,0,0,0,0,0,0,-0.0066780555986954504,-0.020793036750483558,-0.004940825002872574,-0.004756374094353189,-0.008308743593725734,-0.02587040618955512,-0.006147305526829829,-0.005917814280183618,0,0,0,0,0,NA,0,NA,0.015339538090313687,NA,NA,0,NA,0,NA,0.004940825002872574,NA,0,0.019146647543922552,NA,NA,-0.32209737827715357,0,0,0.22874840993307896,0.7712515900669211,0.4458271113323379,0.5780566511294372,0.28776063270836794,0.3731086410899964,1.351607392452244,4.2084139264990315,0.962667994026879,1.549298481645205,0.6259512346637678,1,1.549298481645205,0.4458271113323379,0.4631161668390211,0.22192887094269306,0.16419625416523045,0.15806647862396997,6.09027291812456,0.28776063270836794,0.6188737266961368,0,0,0,-0.005917814280183618,0
210550,2020,Q2,20,42,0,0,0,0,0,0,0,0,0,0,0,-0.007136060894386299,-0.02425876010781671,-0.004807949142582403,-0.005050788484202256,-0.10045987947986044,-0.3415094339622641,-0.06768523959613226,-0.07110387788315842,0,0,0,0,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0.004807949142582403,NA,NA,0,NA,NA,NA,0,0,0.20820472529322634,0.7917952747067738,0.4147258544250519,0.5237791480615209,0.2922161737471239,0.36905521298461974,1.484221376466857,5.0455525606469,1.0505078848420226,1.4192433262915303,0.5859498889946083,1,1.4192433262915303,0.4147258544250519,0.39478604626315505,0.17308912147161426,0.1166194775361931,0.12250968067792799,8.574896930829139,0.2922161737471239,0.4584213558671019,0,0,0,-0.07110387788315842,0
210550,2019,YE,23,40,0,0,0,0,0,0,0,0,0,0,0,-0.017964552089181175,-0.04489877731008218,-0.009750152346130407,-0.012179870588874995,-0.0623145400593472,-0.1557426337943476,-0.033820840950639856,-0.042248926105160144,0,0,0,0,0,NA,0,NA,0.010403064333594498,NA,NA,0,NA,0,NA,0.009750152346130407,NA,0,0.017833159229965673,NA,NA,-0.9372384937238494,0,0,0.27127399271382746,0.7287260072861728,0.3612636615735958,0.4957469034472466,0.3220053286933827,0.4418743471123713,1.8424893736466443,4.604930847865305,1.2491979772714916,1.1219182708544408,0.5328414467880345,1,1.1219182708544408,0.3612636615735958,0.28919648298076084,0.05790360093030709,0.03142683032993814,0.03925833288021309,31.819944598338,0.3220053286933827,0.16666666666666666,0,0,0,-0.042248926105160144,0
507111,2024,Q2,58,51,0,0,0,0,0,0,0,0,0,0,0,-0.00837757947625511,-0.011109055776762628,-0.003462466501175569,-0.00449846666492981,0.13525765161959347,0.17935786826431485,0.055902195746147125,0.07262862008196871,0,0,0,0,0,NA,0,NA,0.005986425254864536,NA,NA,0,NA,0,NA,0.003462466501175569,NA,0,0.013070237338289579,NA,NA,-0.5783863246871724,0,0,0.4049369051093865,0.5950630949453096,0.5901927865456983,0.9918154756344636,0.46303503563529486,0.7781276297731939,2.419540946724184,3.2084226007647745,1.2992087182366965,1.2746179902692245,1.0991271790776296,1,1.2746179902692245,0.5901927865456983,0.45427095605293955,0.23680828238178722,0.09787322785440018,0.1271577509104034,10.21729866197564,0.46303503563529486,0.4406735108203188,0,0,0,0.07262862008196871,0
507111,2024,Q1,57,53,0,0,0,0,0,0,0,0,0,0,0,-0.008242227918324192,-0.01092123570321831,-0.003406174492786915,-0.004683260738311178,0.13128997999338166,0.17396374271461143,0.05425675987650738,0.07459939408733052,0,0,0,0,0,NA,0,NA,0.006014833469010733,NA,NA,0,NA,0,NA,0.003406174492786915,NA,0,0.014478821219241461,NA,NA,-0.5662957271113165,0,0,0.42882150569565103,0.5711784943043487,0.599215470379231,1.0490861899641881,0.4317967441910564,0.7559751434916181,2.419790276680876,3.206305409880105,1.374932713584898,1.3877257724622791,1.054579438349285,1,1.3877257724622791,0.599215470379231,0.43581439619461865,0.2946458410376805,0.12176503223322054,0.1674187261881745,8.212538375423474,0.4317967441910564,0.5857477776874624,0,0,0,0.07459939408733052,0
507111,2023,YE,60,56,0,0,0,0,0,0,0,0,0,0,0,-0.007364060589632166,-0.009131828617048789,-0.002767633588935451,-0.003962102729607438,0.1404731099522208,0.17419416227964593,0.05279398406815776,0.07557907564771141,0,0,0,0,0,NA,0,NA,0.005937204545280826,NA,NA,0,NA,0,NA,0.002767633588935451,NA,0,0.015013757131083105,NA,NA,-0.4661509583892134,0,0,0.4338783496451454,0.5661216503548547,0.5816834823591608,1.027488494733511,0.4619676628970614,0.8160218967204171,2.6607787313582563,3.299507801016852,1.4315849993464744,1.2591432887560685,1.0811310812492496,1,1.2591432887560685,0.5816834823591608,0.4063213030485106,0.22250673650345074,0.08362466742579043,0.11971581946209935,11.958194044686783,0.4619676628970614,0.39666076072505463,0,0,0,0.07557907564771141,0
507111,2023,Q3,58,52,0,0,0,0,0,0,0,0,0,0,0,-0.003642039217883659,-0.004698537053218586,-0.0014002772661217018,-0.0018253911784490056,0.13405941569546,0.17294792677822093,0.05154264983917261,0.06719062046254382,0,0,0,0,0,NA,0,NA,0.00606516855791648,NA,NA,0,NA,0,NA,0.0014002772661217018,NA,0,0.012929739166170698,NA,NA,-0.2308719457258956,0,0,0.38850202898763536,0.6114979711284196,0.6466479263742404,1.057481720145297,0.4987996918084489,0.8157013029626173,2.600941474948662,3.3554333608742763,1.3035926688324568,1.296408031107142,1.2901985808977225,1,1.296408031107142,0.6466479263742404,0.4960506006476708,0.29498831534893266,0.11341597578805776,0.14784823456579152,8.817099998934152,0.4987996918084489,0.37042792882930575,0,0,0,0.06719062046254382,0
507111,2023,Q2,58,52,0,0,0,0,0,0,0,0,0,0,0,-0.006731211619981348,-0.008864408659040927,-0.002441852283772948,-0.0038142758789154563,0.13274065566684645,0.17480766969308625,0.04815374875860843,0.07521817908064486,0,0,0,0,0,NA,0,NA,0.0057480340303196166,NA,NA,0,NA,0,NA,0.002441852283772948,NA,0,0.015760101718278113,NA,NA,-0.4248152100166272,0,0,0.4302910691087359,0.5697089308233605,0.5872490032710888,1.030787778633519,0.4333448279069222,0.7606425043761192,2.7566006611918548,3.6301985660428144,1.5620420220595626,1.3551540608146442,1.0363427922169008,1,1.3551540608146442,0.5872490032710888,0.37594955511939243,0.2716011128879038,0.09852755123786167,0.1539041753641666,10.149445382904483,0.4333448279069222,0.43807050489533356,0,0,0,0.07521817908064486,0
507111,2023,Q1,58,53,0,0,0,0,0,0,0,0,0,0,0,-0.006666484649477994,-0.0089526711845737891,-0.0024532344096225857,-0.003724826023005131,0.12837103012706136,0.17239425016040305,0.047239924017685106,0.0717259213451718,0,0,0,0,0,NA,0,NA,0.00529389756070927,NA,NA,0,NA,0,NA,0.0024532344096225857,NA,0,0.013764878946551642,NA,NA,-0.46340798655233223,0,0,0.41605750353294796,0.5839424962622143,0.5823943827366308,0.9973488596300271,0.4412608415296065,0.7556580388550145,2.71742668508534,3.6493337731843978,1.518332699229574,1.319841526653017,1.0423367933097725,1,1.319841526653017,0.5823943827366308,0.3835749457494704,0.2525928943183292,0.09295297485105715,0.1411335412070243,10.758127984632512,0.4412608415296065,0.4838975684318659,0,0,0,0.0717259213451718,0
507111,2022,YE,61,54,0,0,0,0,0,0,0,0,0,0,0,-0.009048001302377671,-0.011352063302494697,-0.00311789569875776,-0.004497228642807446,0.14224047200549675,0.17846182691848203,0.04901535057678092,0.07069936259861842,0,0,0,0,0,NA,0,NA,0.004850153847087007,NA,NA,0,NA,0,NA,0.00311789569875776,NA,0,0.011585551715231809,NA,NA,-0.6428447008192044,0,0,0.3961595811238251,0.6038404187413898,0.5950213185969998,0.9853949820669972,0.5029588864420648,0.8329334553165607,2.901957658808984,3.6409374781259087,1.4423922662323962,1.183041665306255,1.1971269626725636,1,1.183041665306255,0.5950213185969998,0.4125239246818943,0.18522095988384327,0.0638262103244681,0.0920624321549351,15.667544648450558,0.5029588864420648,0.23197289698574491,0,0,0,0.07069936259861842,0
507111,2022,Q3,60,52,0,0,0,0,0,0,0,0,0,0,0,-0.012433849220982491,-0.016288189182724566,-0.00402376444845854,-0.0054832522004353,0.13979442782804957,0.18312897693109426,0.04523939761452743,0.06164849600260614,0,0,0,0,0,NA,0,NA,0.003927738523643675,NA,NA,0,NA,0,NA,0.00402376444845854,NA,0,0.008068611543159219,NA,NA,-1.0244481459844692,0,0,0.3366397663314777,0.6633602339183493,0.6527285579346518,0.9839729977166433,0.5590060565329883,0.8426885241990469,3.0901036529973225,4.047997687579449,1.3627169956571075,1.1676591877786437,1.4801304362663628,1,1.1676591877786437,0.6527285579346518,0.47899054610374436,0.21252559766430068,0.06877620349665495,0.09372250140166348,14.539912777369818,0.5590060565329883,0.26965720734673426,0,0,0,0.06164849600260614,0
507111,2022,Q2,56,47,0,0,0,0,0,0,0,0,0,0,0,-0.0065049870663924595,-0.008755475619917599,-0.002337707612581382,-0.003341541717726089,0.12737787088952637,0.17144597394392025,0.04577598931614678,0.06543263885819389,0,0,0,0,0,NA,0,NA,0.0038958449917722,NA,NA,0,NA,0,NA,0.002337707612581382,NA,0,0.009005859331764357,NA,NA,-0.6000514952516041,0,0,0.3816516500970552,0.6183483496745562,0.5870712994351297,0.9494183978078247,0.4863107822320016,0.786467340760192,2.7826350187607147,3.745325366096355,1.4294096061210313,1.207193673026684,1.1428530697723802,1,1.207193673026684,0.5870712994351297,0.4107089366974781,0.19615073417529943,0.07049100325872341,0.10076051720312816,14.186207512605488,0.4863107822320016,0.31195495349027097,0,0,0,0.06543263885819389,0
507111,2022,Q1,58,50,0,0,0,0,0,0,0,0,0,0,0,-0.004661695125717411,-0.005868231083146,-0.0016246980103435359,-0.0022592042902293244,0.14049109039291402,0.17685287461219298,0.04896407613040415,0.06808640753953664,0,0,0,0,0,NA,0,NA,0.003745526766445197,NA,NA,0,NA,0,NA,0.0016246980103435359,NA,0,0.00846862421253233,NA,NA,-0.43377023090546585,0,0,0.38498897848755964,0.6150110212734162,0.5892675586456272,0.9581414613115621,0.5153685023789185,0.8379825475514536,2.869268686266018,3.6118903610309627,1.3905379805023732,1.143390711550267,1.2159085027245948,1,1.143390711550267,0.5892675586456272,0.4237694812426028,0.1524850461215545,0.053144219937099745,0.07389905626670863,18.816721765482242,0.5153685023789185,0.3405664371756095,0,0,0,0.06808640753953664,0
040250,2024,Q2,30,34,0,0,0,0,0,0,0,0,0,0,0,-0.001959731419283739,-0.002583776265612241,-0.0012499494882710618,-0.0010424870351077415,0.009806298780299053,0.01292895638285958,0.006254621435190277,0.005216500200109562,0,0,0,0,0,NA,0,NA,0.011405361708399979,NA,NA,0,NA,0,NA,0.0012499494882710618,NA,0,0.015946229968832024,NA,NA,-0.10959314752380732,0,0,0.4034741896898407,0.5965258105314292,0.24310567713473527,0.4075358900533722,0.46804596545747096,0.7846198055378377,1.5678484912173947,2.0671045429092794,0.83402333045451,0.5194055607276142,0.45700504432455674,1,0.5194055607276142,0.24310567713473527,0.2914854636047797,-0.4228566261672972,-0.2697050311532077,-0.2249402883227357,-3.707754340822598,0.46804596545747096,0.10272655336460246,0,0,0,0.005216500200109562,0
040250,2024,Q1,31,35,0,0,0,0,0,0,0,0,0,0,0,-0.0018261239051073316,-0.0024317772119498053,-0.0011529496145225022,-9.620751486831735e-4,0.011003582718707496,0.014653037305036998,0.006947270345904931,0.005797127703405151,0,0,0,0,0,NA,0,NA,0.01208952198902445,NA,NA,0,NA,0,NA,0.0011529496145225022,NA,0,0.016691765636575727,NA,NA,-0.09536767587413424,0,0,0.3956263525932867,0.6043736471882455,0.24326047614429633,0.4025001375821528,0.47315998328896147,0.7828931415032154,1.5838713870108077,2.109179084080733,0.8344468280009096,0.5141188704365469,0.4617350019516835,1,0.5141188704365469,0.24326047614429633,0.29152304015233327,-0.43637442079643807,-0.2755112721746898,-0.22989950714466517,-3.629615558400613,0.47315998328896147,0.09328009610285792,0,0,0,0.005797127703405151,0
040250,2023,YE,37,36,0,0,0,0,0,0,0,0,0,0,0,-0.0020052151525096467,-0.0026922886616421258,-0.001287914915313188,-0.0010654117296977545,0.010316624701946065,0.013851546890967773,0.0066261891212498645,0.005481433229041022,0,0,0,0,0,NA,0,NA,0.013440632182694983,NA,NA,0,NA,0,NA,0.001287914915313188,NA,0,0.018399961668169523,NA,NA,-0.09582249538614693,0,0,0.39572715395529723,0.6042728462628533,0.23653887494927806,0.391443826099685,0.4686795936264855,0.7756092244174977,1.5569469137035576,2.0904243204508814,0.8272376668909636,0.5046920714405754,0.44519064600540276,1,0.5046920714405754,0.23653887494927806,0.28593823083306935,-0.43691286066286356,-0.2806215528720664,-0.2321407186772074,-3.5635181609015385,0.4686795936264855,0.1381919145738119,0,0,0,0.005481433229041022,0
040250,2023,Q3,31,35,0,0,0,0,0,0,0,0,0,0,0,-9.545368046735927e-4,-0.001270807545609445,-6.193528949978385e-4,-4.885368920781232e-4,0.006229190901398492,0.00829313522724338,0.004041821540442993,0.0031881322419738153,0,0,0,0,0,NA,0,NA,0.01457481104610494,NA,NA,0,NA,0,NA,6.193528949978385e-4,NA,0,0.018676043349973474,NA,NA,-0.04249474610947757,0,0,0.3844302733061237,0.615569726269334,0.254964515375997,0.41419274615925605,0.48819480853315006,0.7930780018891753,1.5411840525536316,2.0518311222455496,0.7887859991028672,0.522259784248984,0.4981671144156639,1,0.522259784248984,0.254964515375997,0.323236613816654,-0.45570130402293807,-0.29568259758973864,-0.23323029315715302,-3.3820049206531455,0.48819480853315006,0.11219270159720415,0,0,0,0.0031881322419738153,0
040250,2023,Q2,29,32,0,0,0,0,0,0,0,0,0,0,0,-2.4255428994480265e-4,-3.171877783132012e-4,-1.499088900895478e-4,-1.1823498143763032e-4,-3.612939300200111e-4,-4.7246337719762134e-4,-2.2329504894642727e-4,-1.761155455925584e-4,0,0,0,0,0,NA,0,NA,0.01525742692258923,NA,NA,0,NA,0,NA,1.499088900895478e-4,NA,0,0.01918519834841848,NA,NA,-0.009825306118137239,0,0,0.37276020553629713,0.6272397943930799,0.25025845225495275,0.3989836972909284,0.5125421963695769,0.8171391562703944,1.618011378777558,2.1158703671525396,0.7887122729479411,0.4882689738085483,0.5133951090558224,1,0.4882689738085483,0.25025845225495275,0.3173000609202782,-0.5380645097098095,-0.3325468020603962,-0.26228374411462413,-3.0070955240110315,0.5125421963695769,0.09667343399832383,0,0,0,-1.761155455925584e-4,0
040250,2023,Q1,31,33,0,0,0,0,0,0,0,0,0,0,0,-0.0016336791121523094,-0.0021790765428425416,-9.872262145279992e-4,-7.97165887574647e-4,0.0034064760809226925,0.004543714898768186,0.0020585208326615073,0.0016622153691938568,0,0,0,0,0,NA,0,NA,0.01548071969506252,NA,NA,0,NA,0,NA,9.872262145279992e-4,NA,0,0.019711319363442417,NA,NA,-0.06377133841153837,0,0,0.3658273915127219,0.6341726082766607,0.24790994735999453,0.39091872484634765,0.5120425537396928,0.8074182754930845,1.6548173945455698,2.2072717587674426,0.8074804698695915,0.48415887615079856,0.5080564898844555,1,0.48415887615079856,0.24790994735999453,0.307016648216931,-0.5413025426786771,-0.3271071143334968,-0.2641326063796982,-3.0571025703233894,0.5120425537396928,0.08298474375454855,0,0,0,0.0016622153691938568,0
040250,2022,YE,41,36,0,0,0,0,0,0,0,0,0,0,0,-0.004277019458726002,-0.0056658018435193636,-0.0024013309332467764,-0.001981502086507732,0.022755846408132642,0.030144851519671577,0.012776261230370555,0.01054256534792468,0,0,0,0,0,NA,0,NA,0.015962451112169894,NA,NA,0,NA,0,NA,0.0024013309332467764,NA,0,0.020255759069206097,NA,NA,-0.15043622789334551,0,0,0.3497302131690692,0.6502697869007762,0.24261852412645377,0.37310440837608005,0.5367095928298714,0.8253644927713168,1.781103720236992,2.359442326368062,0.8251682677608267,0.4520480486424994,0.5236856200162155,1,0.4520480486424994,0.24261852412645377,0.2940230903265614,-0.6347877360547681,-0.35640133072671587,-0.29409106870341767,-2.805825662774496,0.5367095928298714,0.10840430903767519,0,0,0,0.01054256534792468,0
040250,2022,Q3,43,38,0,0,0,0,0,0,0,0,0,0,0,-0.00978326105066879,-0.013238004546938676,-0.0053421826407875255,-0.004602062278042567,0.051211231758623285,0.06929535206756457,0.027964065550061354,0.02408984863716222,0,0,0,0,0,NA,0,NA,0.01558915071188005,NA,NA,0,NA,0,NA,0.0053421826407875255,NA,0,0.02058585982352834,NA,NA,-0.3426859319999004,0,0,0.34764017958483073,0.6523598200736697,0.26810360142846895,0.41097503736234486,0.5295983359528194,0.8118193666388175,1.8313228334751535,2.478014219481492,0.8614573082743101,0.5062395087516922,0.569946116095326,1,0.5062395087516922,0.26810360142846895,0.31122099592554375,-0.555896703839302,-0.30354926705327084,-0.2614947345243504,-3.2943581439269516,0.5295983359528194,0.11900747122150818,0,0,0,0.02408984863716222,0
040250,2022,Q2,55,45,0,0,0,0,0,0,0,0,0,0,0,-0.015506603899683636,-0.02126916214184184,-0.008136732632861394,-0.007427041198896235,0.08739668374916466,0.11987500611647024,0.045859393408520834,0.041859505475934276,0,0,0,0,0,NA,0,NA,0.015614149570804762,NA,NA,0,NA,0,NA,0.008136732632861394,NA,0,0.021899382294869325,NA,NA,-0.5211127635203011,0,0,0.349192937143742,0.6508070629919999,0.2654982415395662,0.40795230512553593,0.5210401163953274,0.800606118194099,1.9057531566243102,2.613968419699966,0.9127793100760169,0.5095543187275917,0.5543225030485123,1,0.5095543187275917,0.2654982415395662,0.29086794431992036,-0.533535027886975,-0.27996019633100533,-0.2555418748557613,-3.5719363434710196,0.5210401163953274,0.08988384450355344,0,0,0,0.041859505475934276,0
040250,2022,Q1,63,52,0,0,0,0,0,0,0,0,0,0,0,-0.02116910157965809,-0.029305054149882093,-0.010811786037958236,-0.009986311139158753,0.11695784714918707,0.16190843201650498,0.05973438287302404,0.055173690173053534,0,0,0,0,0,NA,0,NA,0.01634850355183986,NA,NA,0,NA,0,NA,0.010811786037958236,NA,0,0.022906003336322655,NA,NA,-0.6613318462864131,0,0,0.3407709498874593,0.6592290497744601,0.26533316643604243,0.40249010040868194,0.528260039681852,0.801330038266038,1.95796527098642,2.710473001130185,0.9236504592394458,0.5022775650337683,0.5624564140317857,1,0.5022775650337683,0.26533316643604243,0.2872657765520126,-0.5573555249983232,-0.28466057761970837,-0.26292687324580954,-3.5129557045160906,0.528260039681852,0.10241424678938967,0,0,0,0.055173690173053534,0
